"","WTBAS.1","WTBAS.2","WTBAS.3","KOBAS.1","KOBAS.2","KOBAS.3","WTVEN.1","WTVEN.2","WTVEN.3","KOVEN.1","KOVEN.2","KOVEN.3"
"Mir701",6.60692502935207,5.7345539071852,6.38682707164873,5.81536042164224,5.5911820931416,5.52222874830743,5.73887686147987,5.5756553359897,5.72843372370642,3.63036089457627,4.02213773749651,4.47376883535371
"Glipr1",7.97564225614664,8.09373108953557,8.04041963216962,9.03431358402546,8.05942146017018,8.16354674946246,9.23885200759727,8.6850052890149,8.9293380565279,9.45858526809791,9.80923139771467,10.0744075266575
"Errfi1",9.62344052201743,10.0989669009965,10.0121626449141,10.5590692216048,10.2628913598451,10.1228155777264,10.8304263619177,10.8507771066848,11.1205523296899,11.4814194476282,11.5067989365489,11.5067544803757
"Stk40",8.28887618215207,8.52924255452277,8.46335331580777,8.32501237042588,8.28908443843146,8.29951776274219,9.32191075683682,8.82090661555068,9.1653489715723,9.40341848461401,9.66340396667053,9.73163334843407
"Ahcyl2",7.67917587725346,7.83669486511232,7.88412722947452,7.62411819206401,7.46391138357332,7.52037718375023,7.73257584848322,8.21417166178946,8.24106161064973,9.18073507700328,8.41908542009403,8.66158616057583
"Sgms2",7.50203095776457,7.14122088092835,7.38467911225685,7.72456239373018,7.34874011290103,7.55557313271061,8.77310065620282,8.3633492232823,8.80012628817371,8.66692560269242,9.22709203096634,9.22747067727424
"A730049H05Rik",5.37704141178049,5.42120610058122,5.25642456366458,5.43836625047608,5.31725419979434,5.25781357927893,5.8060885468417,5.97226994970086,6.17686364683747,6.40501162625992,7.53971201903344,7.00813645001699
"Pcf11",8.43133419346138,8.36336394383703,7.84398534554014,8.43104987545519,8.33357684108885,8.37998972615029,8.89722361228633,8.73810839515155,8.81068425378535,9.29134918198234,9.29336701788838,9.57041277893004
"Tex29",4.75964694492139,4.53197244622864,4.35253907778836,4.31881679715795,4.42253781168284,4.39259306999338,5.71902753889624,5.62407272992305,5.69335337102078,4.77199210607859,4.79817949969354,5.35391477815669
"C2cd4b",6.94703383341102,7.06524888409926,7.31490674074442,6.92218606166205,7.30700015883169,7.03486079397719,6.5443354256295,5.96108639869579,6.03911588593476,8.06085988509682,7.00940687189515,7.39709430078829
"Slc10a6",7.26717757027882,7.77873042554913,7.58100774275331,8.00047677244139,7.82662787813441,7.91324252272144,8.30074062476937,8.54534846566802,8.46277543382457,8.98387944585531,9.00940410226637,8.86140619774289
"2310067E19Rik",8.25947146187985,8.17123113794088,8.03910016303525,7.821936355149,7.67016058274253,7.45029749370265,7.12220803699994,7.27987373275155,7.43569719473162,6.43123018598945,6.6407499219007,6.5864845169799
"Mfsd2a",6.39683802206561,7.01507210143054,8.26274533058928,7.19551693337178,6.88705847374924,7.8189459756342,9.05242844209259,8.45772925574498,8.7416517326154,8.79445261836161,8.72604629095468,8.72223031493846
"Srxn1",6.99334460170761,7.29149306516193,7.32367755093842,7.32528318378424,7.16805885901246,7.21235374239852,9.02368607374008,8.04069905496899,8.75198602175826,9.46377350454699,10.1991149653627,9.47762696789597
"Ifi27l2a",7.11717708932148,6.91929408819723,7.16429286213702,7.55560564942288,6.68262409331059,6.7458756457419,6.90528569140692,7.06377579389916,6.82269915429194,6.23773813734441,5.7046986698616,5.95939977085042
"Prdm8",7.41855388387802,7.78511582635269,7.34927870635598,6.1834129403132,6.54129876890906,6.47623414586167,6.19914906957324,6.29620578443445,5.97733173839294,5.93192646939551,6.540134413289,6.28867549333719
"Lbh",11.5429521085775,11.3702186338459,11.3562753473063,10.9272615446251,11.019316744347,10.9607459263801,10.4304249522726,10.5204755369214,10.1777626327374,9.40509571042963,9.37618395934615,9.68722029742005
"Rdh12",5.2900678770826,5.36946186065453,5.11889542496912,5.45667182043446,5.6747144240616,5.204993698904,5.46055459386859,5.7223745556172,5.6326823433219,6.63398850685058,6.51185268119433,6.29114091861397
"Nuak1",8.08069260611668,7.63650539189718,7.77254041390102,7.51825111854556,7.22424039362947,7.44430991206385,6.99070539805578,6.77432790433926,6.56433755642148,6.49447965668231,6.48351837487968,6.57439160919825
"Sowahb",6.02416972543837,6.22875970852622,6.36571090537571,6.53233623638199,6.52987694986102,6.22932090347307,6.67164001180756,6.79069324611773,6.61139792755238,7.53244127913283,7.99452544756657,7.76509864269676
"B430010I23Rik",7.35359568983769,7.59398319621665,7.7513974857298,7.68334554161714,7.94554278169792,7.94268887910306,5.76680742892204,6.94892507540599,6.38632077313666,6.55571986902862,6.24522933095841,6.03668301649789
"Wsb1",8.84384174953407,8.90306964258438,8.53825983920817,7.87687737368042,7.92616656652784,7.93412657221268,9.06425613776599,9.29555390179527,9.51322024166167,9.23901940970899,9.55324973950779,9.6429137946009
"Tnfrsf23",6.3164426107269,6.58927790139737,6.31510313058713,5.79178834606105,6.17796483714683,6.51495613129771,7.150489207742,7.24043266209783,7.61445461556675,6.92337665199835,7.1978166636527,7.52600351199548
"Lrat",8.70676189786765,9.33076973431213,9.67001510475817,9.49807000042551,9.41221883667422,8.36569976576294,8.68060554377046,9.31493726504726,8.52217897037498,7.5802495609448,7.20022068435937,7.06839878537994
"Nfkbiz",7.45577143078861,7.40588996654901,7.34322404933955,6.99272181311076,7.21043043090285,6.76396264467055,7.88370819206024,7.65009261629377,7.57407695734806,8.09875748152026,8.08554938366875,8.22676622745502
"Hspb8",7.55927473198011,7.51297801923893,7.71344169200555,8.25937071998531,7.93178875894538,7.98365071893083,8.885222661534,8.28361307672243,8.48732940873525,9.4693407157382,9.36679412039801,9.39956565002105
"Cemip",4.89711589111214,5.0149360699511,5.16847727036473,4.80242590839834,4.9968494459473,4.88759592606628,5.66208162787971,4.73918905466691,5.00304228040699,5.52904606277938,5.70473632055326,6.52378263618012
"Dnajb1",7.16535585304623,7.24694876702284,7.4549703618735,7.45825431166084,7.35563429502123,7.38237597948936,8.59554799019149,7.62654467171549,8.42857798262947,10.7046536239743,10.0251467971016,10.6700987652922
"Tnxb",7.85740026331958,7.61121412027934,7.97910793460881,8.22931781647792,8.20250832344668,7.79316065392383,8.06284966540865,7.66858583043999,7.61348045977675,7.07304630570715,6.84476232871472,6.81984188824344
"Snhg1",7.34996910733375,7.23248767878127,7.54277540041591,7.34129212378444,7.43823070366729,7.46359606915651,8.02693298903539,8.13232609573701,8.39502284976959,8.35062185560532,8.73495771445107,8.76485896141323
"Pi15",6.82168929537424,6.88125067197169,6.86435659484442,6.41031784355481,6.31087584185684,6.17720846571907,7.07156857392461,7.83688935743497,8.30231791589092,7.28727542991421,7.52383582338603,7.40955619180859
"Atp1a2",9.39055153313405,9.20548695090289,9.25642465742524,9.34902244191928,8.92448352305228,9.07558105147494,8.49148999923815,8.46686653352392,8.21892096257522,7.9501456446916,7.81192752465944,7.97186558305391
"Tiparp",7.79279686338386,7.94156217961615,7.58221182774366,8.07723653358039,8.00837178818552,8.23095149005083,8.15278969322332,8.57677544961039,8.67475837369075,9.08112429553267,9.17956014153704,9.08662116898244
