"","WTBAS.1","WTBAS.2","WTBAS.3","KOBAS.1","KOBAS.2","KOBAS.3","WTVEN.1","WTVEN.2","WTVEN.3","KOVEN.1","KOVEN.2","KOVEN.3"
"17512755",9.04771659691654,9.1293306338223,8.88032945978576,9.06214682277266,8.89515340493326,8.95637170333558,9.23719990258203,9.46362214387221,9.26440102785685,9.48325893334442,9.55102157147193,9.5900073048719
"17450461",8.1836928908066,8.17100045170096,7.41125577661569,7.64468296972793,6.44633394551118,6.85148302480789,6.47171379416766,7.09827289216946,7.4014225790501,4.42595037704687,6.16087129813335,5.74587867493523
"17462796",6.20833154130163,6.09817375840144,5.60453680530286,6.54693583081369,6.82841327935917,6.14225736609108,7.03798654680128,6.83221221009712,6.92184510278513,8.30475957971414,8.61256139908632,8.53186961100088
"17426700",7.23941229590254,7.32601385128048,7.28057584900514,7.20476664532926,6.93783049561725,7.05666797512047,7.11584940422814,7.23095344741886,7.13907106422145,6.81106244089418,6.88555734552981,6.90232536187724
"17542751",8.59431022066317,8.57141828561493,8.13725408912904,8.62483014287389,8.45201281270329,8.54168773620637,8.02594502395802,8.38231352398196,8.05055237177928,8.49238954027457,8.47139706240469,8.26957155764628
"17446836",9.71687861880468,9.78493285403534,9.97763005484219,9.64890493594937,9.57418395764315,9.67192483517067,9.30563330621872,9.62551018232361,9.61773085703609,9.28449437583471,9.41618088466714,9.14857010785695
"17257361",8.19349798178297,8.24810718840105,8.41633394876132,7.69561333688234,7.51347984778042,7.60970198060103,7.74297673836992,7.90531227758068,7.95315549736051,7.56515535286,7.4445306464287,7.53803471370986
"17495106",6.48284541550221,6.45050778924616,6.63745034992847,6.37103709582515,6.49150157334155,6.09746255734215,6.72269373986248,6.85722259615726,6.54315130804729,6.10063935138482,6.41573097238652,6.02638155523975
"17294860",7.14494300060736,6.93473827637765,6.5703171196876,7.10107511802366,6.70734110267164,6.83474311116439,6.7813948032491,7.00927837170872,6.85500764348307,6.78012440819823,6.53033798900561,6.58730271763518
"17343263",9.67884606711279,10.0833659627254,10.3764274233016,10.2691998192839,10.1593382033094,10.0387454334799,9.90354179392299,9.80612491546336,9.96602242055406,10.2456580368686,10.4080472395183,10.2974799323197
"17354804",7.54322509572733,7.76208590854829,7.64325098633009,7.84146363874789,7.78175305516791,7.6207333585905,8.13891319125311,8.2634439656285,8.2592915864438,8.19575208403374,8.21668618603899,8.09623628335387
"17503942",9.21279430884145,9.19853820872731,9.28457304245724,10.1119474123413,9.71542413489696,9.74647461078367,10.7597349936836,10.6314375175296,10.9237091215414,11.1167924733723,11.1990602260564,11.1889775558642
"17503937",9.45145614096403,9.04397291601705,9.56942607314928,10.5386074945411,9.91385382668313,9.75387448218218,11.8274929757387,11.7060148242517,12.1676223081048,12.1743089308807,12.2836622800728,12.2322520715854
"17231925",7.8864351586666,7.56494253937086,7.8247071031357,8.30594123312053,8.17924766528352,8.08117917059631,8.13936172051556,8.00421192122715,7.94880528023916,8.21792941057193,8.29439157814997,8.3181334578345
"17257197",8.1777809875132,7.89128587209428,8.14212609580081,7.24888163027285,7.51457693617394,7.50370077981469,7.60811147106231,7.37239506310263,7.71334400852402,7.07351878465887,7.30393696348496,7.17214066592744
"17440136",6.92452839836314,6.61976130502684,6.64214896080053,6.53699655511035,6.3375703940762,6.4779572438877,6.80959860872776,7.22055072629406,7.1049654985862,6.69802984049307,6.81388577674807,7.05521678039042
"17468143",5.32988936903694,5.21097635366697,5.11192378904942,4.77975657907218,4.58088218260351,4.83150522574652,6.4528345337184,6.46221465413906,7.24166507760633,6.65784627218047,7.01907440096273,6.68397395026704
"17355935",5.05234882883447,5.10190075815135,5.19178199085198,5.26642492159832,5.25964730166299,5.17364455717591,5.48384817218659,5.09666562811061,5.34439964536107,5.56266879176449,5.4530891010575,5.66937096282711
"17485019",4.95999117542536,4.98381382343948,4.97714706497558,4.63548240948007,4.65977357078418,4.63997481170182,4.98082040376279,5.01149646584353,4.96958630232564,4.94533913724136,4.8060101683604,5.19179793861962
"17485039",5.22643914191245,5.17204981730427,5.7681030045502,5.74183969214682,4.90179538616012,5.43524204141327,6.08939003422039,5.37639553330514,6.00773095445167,4.9252125394808,5.03981294338578,5.35715126350231
"17462529",4.4332526828256,8.09873305639901,4.81518638430551,3.63682250825787,3.60032845612181,3.38837205890141,4.97746510819864,3.65727442958801,3.34300098434952,3.55120801915419,3.43868405895791,3.45352150088556
"17462566",3.68355944254833,4.40097918483268,4.37338932378309,3.95499391493851,3.82397388068975,4.0349842857923,4.22865013982852,4.14433653933893,3.97317151119248,3.89318197477516,3.75996790897061,3.90992654666211
"17426097",4.91590592321125,8.66953865089615,6.94173324531522,3.64368321211374,3.6647905440916,3.75451245854684,5.30079925154817,3.89974322074018,3.64830116292154,3.72646858483392,3.52744308056887,3.54149228700771
"17327557",4.92270426074172,4.61751418607555,4.87005704168196,4.29372181274986,4.15758137959722,4.24639000744887,4.15870560479768,4.26570641258054,4.4783477464501,4.13619724319202,3.9836039029674,3.87086237980966
"17239664",8.10538764164807,7.57387328001895,8.16706374363346,8.39489271572931,7.81938553078647,7.94810033351396,7.62052162929305,7.66132626720712,7.34565088862883,6.80506369178465,6.75558393078136,6.89006282940412
"17373189",5.97980295580578,5.36406409020775,5.93199744804675,6.00696883290498,5.6260038059485,5.66781181065481,6.92589113638363,6.21504088862217,5.96371559816348,5.75013047196471,5.81744111934215,5.54489328583203
"17311846",6.7497225240026,6.88747643953381,7.14462708218562,6.91590498673989,6.53421353511533,6.6296862827764,8.66004366010228,7.92032437647643,8.31556809277294,9.05564371933779,9.38899077346282,9.35191093603083
"17490878",7.38139303323926,7.61458254282999,7.39210160762978,7.47701256635585,7.28594965238239,7.18991838705961,8.1411964599442,7.5386572705621,7.78309090437197,8.58101688663558,8.81913343439035,8.86616699423566
"17235511",9.57615896807852,9.34303560267377,9.44249205824072,9.09894640817219,9.5131274920876,9.37404552864343,9.95376587074887,9.86258042286461,10.2586211980926,10.2628109599373,10.410850023976,10.5572682076664
"17532137",8.51434278703517,8.51049636200822,8.4238598543572,8.58008846783488,8.47739861095198,8.52874055440705,9.15651759197152,8.70906243404269,9.08957999421171,9.52791404956077,9.52134939777975,9.34312830730577
"17390844",7.65987807309217,7.54832469241335,7.32284803828814,7.32171115742576,7.05445756257563,7.03252362741232,7.54293886945795,7.39751045865113,7.34470184560646,6.84894760849122,7.03601359663263,7.10329035736244
"17251046",3.39172835297638,3.78929165560566,3.87417047005921,3.48853907936751,3.54304775032177,3.40494141124362,3.89727917971167,3.35326228170699,3.69902409658464,3.47224755846264,3.53129952807415,3.75683185166317
"17328368",9.50120476582005,9.27030278484975,9.26106692781514,9.00323145476535,8.36305545743057,8.46341640126413,10.2035802202329,9.25669722976679,9.09797518758144,8.09354393002516,7.98375963289948,8.37205594697106
"17251001",4.94878961632043,4.50126265261882,4.9713140686553,4.91616813646197,4.97484562217648,4.88581337631238,4.94408762901917,4.5632110526604,4.63889307547349,5.05627436305429,4.68342502699032,5.1656080281266
"17318875",6.66118145163795,7.07819212121689,6.91513471367979,5.87025272205113,6.63074863299736,5.93197005553688,7.59861679064426,7.31247747252986,7.40146748754523,7.01963833427881,7.48993880027364,7.15147591897741
"17306532",9.14652819562011,8.11148026188617,8.45876344670694,8.70164828806208,5.56454866783038,7.14410088779858,10.0471390703978,8.53180652477858,7.98946782402314,6.50531308073037,7.67071423707799,7.45164741259558
"17257221",8.26616815463976,7.66349455659236,8.22065370053719,7.86250290455958,7.24723789958036,7.4552550937,8.13350558233376,7.80986628913908,7.74196389016707,7.21163936649904,7.80335779761538,7.65665438479539
"17260236",8.76960191842716,7.75338348737524,8.5696245926656,8.96422961301583,6.6426903328004,7.8197515615321,9.72858370861811,7.93441719230375,7.9650110608986,7.10026414884025,7.74073438791409,7.62116696145254
"17310589",9.99098576228752,9.90695338782589,9.70533836244683,9.34593396342166,9.37974224860986,9.50502936902034,9.34889343941294,9.54146932661014,9.70812672971186,9.26522519665563,9.40458601977803,9.33754615788745
"17336114",7.80798305319481,7.55801292090793,7.56234451012085,7.03902049562982,7.23064434818322,6.90626034635207,7.55801292090793,7.28961283311511,7.10706660508298,7.31823104587592,7.13643415879695,7.21554418051085
"17519394",7.29267811123005,7.00730995281218,6.85065032229566,7.08496296686213,6.78332070069998,6.52980534295883,6.8441697214923,7.26763834316325,6.79247268626921,6.367812550571,6.51007195980092,6.44486653812441
"17519821",9.52904034217589,9.48924886969575,9.3121243239503,9.1309305693248,8.91346794284541,9.24603947290795,8.88518314788434,9.20145154262393,9.13758124054181,8.68543270590586,8.84869417982219,8.78887870284003
"17478175",5.08937801420163,5.18078258844148,5.17670154687617,5.49700643697006,5.55039519413851,5.58099607427538,5.28070442556837,5.22436115898756,5.15314590111295,5.7397479906832,5.30697538877189,5.44943261504661
"17217428",5.84656223956774,5.85998416980804,5.93022528223679,6.22274982427647,6.33169784278647,6.66468338267141,6.17101914295679,5.8834434338333,5.72488687730278,6.43435888537584,6.19997409485339,6.07397639013192
"17339395",6.66240057244098,6.01951852967401,6.16760611638405,6.20210358970057,5.05764753423672,5.4359750774945,7.4018597160976,6.34291660371258,6.23363687508288,5.55802412864856,5.90813982608526,6.23723047146095
"17499485",5.70453104075082,5.09795562140801,5.45040727504451,5.74406837323451,4.81379200383992,5.07096526022413,6.08545424071979,5.20759559253845,5.180029137242,5.02040192527175,5.30711146034566,5.07797633544419
"17222913",8.14709245171797,8.12510964788812,7.89110832826703,8.03369581855545,7.91621925670124,7.77296508513649,8.28294691842583,8.45653470215731,8.28893075565177,8.51064528077419,8.68502077358879,8.54076631710374
"17238088",6.62855512885149,6.57384793374164,6.26530893603248,6.99392672889477,6.6878565757765,6.83889986078378,6.86537791994479,6.61828049482613,6.84122910126072,7.143558134362,7.06813050357844,7.17218165276152
"17295569",4.61662777037645,5.11388619875632,4.52462267623792,4.19781743130877,4.36216895601782,4.12293946044875,4.37045983887422,4.72093499130175,4.21306571523195,4.29928658689309,4.3821121300826,4.02984666380698
"17295588",6.65552228013067,6.52818646495612,6.08901683186848,6.34985945490979,6.48426493707465,6.32939762692053,6.40300841021831,6.71500197884763,6.4077214045726,5.77353860024475,6.08529616278161,6.06628051037372
"17501569",6.18658180107098,5.6972589924415,5.75369538426069,6.0588551356939,5.99437063575028,5.51649890464571,5.70320189056131,5.94444791397351,5.88620091873699,5.56638193028982,5.57509387320314,5.52204233529257
"17431861",9.09165914534453,9.27926953588206,9.45782628921473,9.17244340495535,9.12181879242961,8.89749414721947,9.15222961570233,9.41337503361716,9.40165838376094,9.11191549553188,8.85339685786819,8.70945431505423
"17312700",7.48283481872643,7.41685716892815,7.28348103370515,6.82119658586914,7.25275386087348,6.45390049283218,7.40760659807967,7.26763292653782,7.14502294323295,6.77145457022561,7.2086608461951,7.08037662324027
"17220844",5.12458510519401,4.98373089951901,5.4666634117112,5.47819320893149,5.34533493072809,5.16786013308947,4.99028942042087,5.21670168502062,5.32887975055079,4.57449285028904,4.49843133585623,4.50849833275882
"17360166",5.94818604024472,5.72836189350324,6.24701473583963,6.11327839458663,6.48567007654134,5.97092446034576,6.44728990228292,5.97779906496344,6.07741492174087,6.22718784984238,6.30785811416039,6.33884989154551
"17386700",9.96321504046424,10.0515722694503,10.0190066295787,10.3767990362941,10.1268946972176,10.1672667246411,10.7413649560548,10.291828808688,10.5919853898562,11.2223596130638,11.1331442283798,11.2243423714225
"17415606",8.99429366008944,9.00495290639307,8.9756558388457,8.91867249063902,8.74029048583102,8.83196738046669,8.75000764995619,8.75389985365548,8.66368835666426,8.34461871734025,8.29902055986268,8.29998209009136
"17426765",11.13059600133,11.1558996782855,11.0881199101391,11.0063562846841,10.8891213338842,10.9639817778549,10.7361120821757,10.9316640121684,10.6683836531328,10.4588870284931,10.4426371344541,10.4786888593659
"17292634",6.84412573406721,6.98496626806278,7.08186639879649,6.91468681748732,6.63749145353597,6.60754379739893,7.79757314657883,8.13263949400636,8.42332278336101,9.25778584739063,9.22490229040399,9.56836283105967
"17359967",7.56377894030208,7.37825196004939,7.50506910267818,7.47301057386264,7.25220387223706,7.23519770716098,8.46377697893222,8.15805350092525,8.33123182350667,8.17220389208247,8.18708340437549,8.34673056694302
"17281219",9.84659751148041,9.83122364486971,9.87188176867211,10.4453313197775,10.1158352836076,9.94773736103983,10.4309997957981,10.5140754120025,10.6839934975503,10.5882458591411,10.6841284224995,10.6292729957808
"17488544",7.3761195511771,7.4242472119412,7.43993854239383,7.50344444345413,7.65269262757333,7.56781843198931,7.82127892366098,7.61920422108019,7.64247987781848,8.06587221131137,7.92022520670199,7.78129988930857
"17337927",6.73243370119944,6.59951398509663,6.54096941591877,5.92041294288278,5.89795089330102,5.9366062464075,6.72131379346354,6.91374297517516,6.74872711540865,6.3026165134836,6.48855436449596,6.81796171009423
"17345782",8.50464599094376,8.82703255975236,8.70804858484157,8.56844745340124,8.58971165109585,8.50833701137968,8.5540300023345,8.54774057316811,8.49601379031913,8.99368476332218,9.17773186469168,9.10082361786367
"17243509",6.98510619043879,6.61856531588636,6.8336882226222,6.89696461089156,6.65286591500602,6.687919965926,6.64647443702662,6.8797659390555,6.64774531316467,7.0912048189247,7.48320058145342,7.56169991131871
"17522369",4.29897411912302,4.69369092497246,4.60720236500034,4.42233613423544,5.26784983247774,4.45404568737913,4.73738849405139,4.33423586132372,4.8049813401041,5.04146698949793,4.86189635205088,4.86731674640266
"17285244",9.02768879604191,8.98190914663123,9.06301964965986,8.52087337320523,8.59741844167484,8.43601931252345,8.80934996649417,8.75970176787422,8.78704398572852,8.45400208107067,9.00660556428551,8.73398055623695
"17246860",5.76652192509173,5.70820096712904,5.6378947535779,5.645479799147,6.03253576193505,5.90709855741827,5.35836094383214,5.80627346514544,5.60280612436459,5.73849467687757,5.3776152140176,5.20615379215559
"17267794",5.02897876341736,5.38843807852861,5.47384364596789,5.62357821062058,5.57474820644372,5.44764359617523,5.50231578908562,5.15887538194001,5.15535644458492,5.80113835857339,5.48793078817112,5.94952643914085
"17512732",5.87470970850424,5.99718356071583,5.871573517747,6.30838363466903,6.05154236050027,6.32049712535077,6.51149696066082,6.51492467151468,6.56488435890209,6.51834573519349,6.88254763307003,6.61776690939455
"17286462",7.13497407517622,7.44352240541733,7.16842444019877,7.31953979920641,7.24942452073169,7.06033471046064,6.53206269450048,6.8283817776486,6.4086865057696,6.69898528504368,6.57538450772007,6.48555172397168
"17296489",7.77547709105112,8.35233979109362,8.36251872777191,7.42089634516333,7.47263883248597,7.2895488315466,8.34776619431699,8.39959266066498,8.19236880067224,7.11533026444322,6.94302528602003,7.13166108219359
"17413945",6.64482208265087,6.72414536251426,6.68831350649834,7.1889579591621,7.33559449913916,6.44629060653849,8.36414876116741,7.66893618309263,7.97458071544234,8.93653860478,8.97783653135527,9.55599552166895
"17307550",7.82073852684233,7.87903871675605,7.73960705890868,8.08553271662533,7.75586761488908,7.76059098458075,8.45810840003384,8.40794330075774,8.50388878512308,8.83313724483509,9.01007113212705,9.31776839641165
"17336559",8.49430434943646,8.39910118275785,8.52269718231412,8.07202840047536,8.45858159891391,8.5063807146025,8.41653708805082,8.12131204417765,8.36483496861582,7.7532247421811,7.86016699302985,7.79902054309883
"17313767",8.00182077321607,7.71132145313593,8.06933668488849,8.10070394209818,7.6665836115996,7.8397924795716,8.2500366662575,8.13998591390349,8.16998099232961,8.56729617476528,8.56514714572526,8.40650503543181
"17212087",6.95839784555398,8.32672785769313,7.94514111597046,6.56679832196352,6.52008602556864,6.23916163760658,7.25867509340012,8.45472907278219,7.85890402609141,8.58433356140384,7.95557963068231,7.98980710493441
"17352731",8.85003484702267,9.2064010911179,9.1829085537284,8.7960312112186,8.91544451243663,8.9084743233028,8.77171559049116,9.2742524427778,9.06754174760733,9.4376837984332,9.37173558845468,9.41711775229251
"17307749",4.62130580032114,4.77493560958228,4.82490519991034,4.67859264247654,4.78925124765198,5.07841954560489,5.00838919612917,4.94472047181319,4.96119183550502,5.10647835493235,4.62162943327303,5.22721368023578
"17316043",8.04831230922227,8.44185826936816,8.74659210260747,8.42508502423713,8.58705271030026,9.11648851041859,8.63705583793955,8.65106393562099,8.80932877029724,8.83059523813181,9.27567508374508,9.26130638024114
"17310772",6.92437534920317,7.00519078575064,7.03028692343068,6.63292362866715,6.71744635637363,6.8324330375078,6.57643605308662,6.67414505177875,7.03494565447745,6.63272327986283,6.46530413981574,6.24369205759297
"17501544",6.53057639023925,7.04030054530751,6.6618729460338,6.12682419030716,5.9122631164434,6.33628610802231,5.91661621336048,5.82135284374123,5.8197871757946,5.44493773205544,5.51322327638053,5.51619283405836
"17214197",7.28964787935658,7.04797747475757,6.5327540644871,6.61564527164889,6.8829472095355,6.51610838277896,7.11464758808401,6.91107332955328,6.84941092319891,6.91247369285771,6.90231067987978,6.98553852030225
"17506991",10.4443697739163,10.5372726658164,10.1941165350469,10.2066415149895,10.0345982184676,10.2659834284559,9.82895058966479,9.95268808073071,9.67267621867325,9.71255285411074,9.68342273107917,9.62688015787533
"17348016",5.82772069849659,5.79266173315015,5.52081493472362,5.50259189488578,5.43127314537568,5.52223325796095,5.8081020298481,5.56291768115999,5.70258058976888,5.01210826848839,5.38289203246398,5.38423597599829
"17423066",9.25886673614441,9.12873038056063,8.92461730145635,9.05755026750877,9.03223307053318,8.95249769675562,8.82774579071005,8.9272975111038,8.91655846721204,8.6187135918516,8.64865341984376,8.57575453296951
"17471140",4.91595236889324,5.0371539923912,5.17856985704884,5.24727549063972,5.1371829988306,5.08071034299242,5.20865235766756,4.81879971364609,5.25402812398828,5.02539868364527,4.84868951846242,4.80171887078887
"17492244",6.19345894828158,5.97089999723498,5.98377442179801,5.78858662790619,5.56857055572993,5.57810004025308,6.29257609177205,5.70853114372969,5.81094278209026,5.59565930385531,5.43032945816346,5.36621898497114
"17229481",9.79661018677922,9.63591619190958,9.7284984097867,9.44441296037471,9.01561469470834,9.20908625307444,9.57260923262158,9.65612951326927,9.8311927559934,8.83612101665872,8.85843852730989,8.80380989167317
"17498041",6.72105319050916,7.05985368810056,7.0692357089642,6.97919613288298,6.55377150516329,6.84681562322512,8.35194072017645,7.69061068310507,8.01039956261859,8.58047096388483,8.56668237419846,8.52820692156806
"17282435",8.51690919888052,8.43862906934515,8.33444581313509,8.14132211523346,8.12158993502956,8.08446579944821,8.29633111176296,8.18592589629983,8.09694177726151,8.44071516377778,8.58408866453394,8.7182404402187
"17385374",7.52270322755516,7.62345755824848,7.72993002592589,7.99690238088273,8.23824310946655,7.82486506558365,8.00487539338694,7.54818203935999,7.86686987903332,8.46422367178365,8.53449416856902,9.19163606596976
"17235462",6.84892091289502,6.24124302701544,7.05055042101487,7.14428198140116,7.65210752651109,7.64036059492637,7.18199777593994,7.06204325505753,7.14639172470836,7.32714001721758,7.42651186315094,7.63629383796613
"17274294",8.03074793643018,7.92519688287222,7.71012479401122,8.371506808338,8.41816165487917,8.35849577387612,8.37708388492301,7.89782544347963,8.29735162863709,8.88013520847891,9.05045707574074,9.27741976760953
"17303442",5.63569959078329,5.31988367767662,6.64122500711739,6.52795482128646,5.36675756871643,5.93691781631524,6.4919635862995,5.57276499083072,5.80988863955869,5.28697750370176,5.26835760660993,5.46367173618848
"17238638",3.92064230923782,4.31254831554688,3.94991619981597,4.29420426862858,4.25229380144486,4.62354379850435,4.09095191761846,4.01285123071797,4.33793057482831,4.63723929353645,4.27049627595143,4.3913543583041
"17317046",6.0699222564671,5.84730598404597,6.24347961077543,5.90411476320814,5.8618663331889,5.92999491784014,5.82139447482537,5.55196011221059,5.88848355599165,5.55935844882639,5.45281705081815,5.71911594667087
"17223390",6.51246286280947,6.27281181312209,6.14031458544952,6.66239251811354,6.24829707698143,6.47371073777311,6.26938632977212,6.56193418193386,6.59261906174243,6.60928594297619,6.70770402042748,6.98202342743452
"17357107",4.90069376631285,5.38651908787676,5.16787809058308,5.10201060627302,5.37893500382314,5.5054239427733,4.96831045719782,5.07583305583474,5.15363025415527,5.36350828277851,5.16737933532573,4.99778046514065
"17414747",4.42722642240417,4.85777990372715,4.92709953520927,4.46421454778491,4.66718875792317,4.84516405143562,5.15956518830199,4.58853833930033,4.75462484764352,4.52731847069206,5.00139647758289,4.89320110912878
"17262300",10.1840094113251,10.1971431099669,10.1792450089726,10.2984169034342,10.2864123672496,10.2077638535257,10.8972164818229,10.6149579365163,10.8469530475412,11.13940847101,11.3052852090851,11.129647052097
"17246803",5.08821337409341,5.14615404939126,5.38080067146866,5.50747448026638,5.63025290522521,5.26950506143238,5.45867551554563,4.98815498415693,5.199980692224,5.50391246597944,5.97635526036397,6.03108693684383
"17315743",9.34740900898648,9.5231882410708,9.45687664881423,9.2833660695636,9.11980250103514,9.13771691579161,10.1842573295169,10.113583958821,10.3146785560499,10.0765712695966,10.5297301249016,10.4560120137748
"17397240",8.43704240592536,8.47692675641581,8.64909193335304,8.90853763779928,8.46941244739818,8.75671349310639,9.16351894034016,8.90034058934043,9.10611707118509,9.4524233319475,9.30853717497372,9.67130113458057
"17260959",6.4413652951921,6.31653272254742,6.92392801961081,6.96520683530954,6.78694487943201,7.05155658814822,7.06874741602883,6.31937826526435,6.57652563624058,6.68396975066074,6.9745172355845,7.02287933250126
"17361656",5.17299186168688,5.10693972511988,5.32440726658382,5.37207933171839,5.56677143379584,5.11059140515768,5.31296816225567,5.21867299363877,5.29322629520659,6.8407124057925,6.1379045723784,6.73789184527459
"17442149",9.62545756262404,9.65399597643234,9.92498132986502,9.67069653174317,9.51952366632903,9.67211545754916,9.60655706700175,9.63197167678799,9.58308731119171,9.12108567739947,9.19822817312225,9.15249709235201
"17442128",8.00156783780106,8.13671344627606,8.06347071760967,7.62648040017869,7.82589786834952,7.68611998354945,7.64120955805763,7.61985142352008,7.63664764166285,6.97757012204308,7.26080368208342,7.02377761831283
"17323532",7.27008874545237,6.96494098106247,7.19868940313444,7.31444272104046,6.84992541575906,6.96140535121723,6.92852203081455,6.75199483657747,6.89137145966047,6.3716775202447,6.50870032467676,6.0896813236421
"17493875",7.27902296729945,6.92922440453441,7.28743309320171,6.85363048739671,6.89919009490418,7.06617552882857,7.9163255202055,7.61736154809561,7.77493180189921,7.52277215579327,8.34867945481052,8.07858417968435
"17233536",8.82999145189791,9.0362909114524,9.22925446521006,9.1228274151164,8.6750691167706,9.0011712734286,9.12256898375845,9.0002340463295,9.36520198591182,9.76847832116458,9.56401467992115,10.0175700036891
"17249611",6.82267113008453,6.6763837140117,6.97950819793555,7.3961251095875,7.24421419419166,7.02163620386844,7.43897573772676,7.17065153320694,7.55074067418295,7.86715705214023,8.01073090172388,7.95325945123771
"17375526",6.57410051401457,6.41506007892081,6.46192258157943,6.23889248524986,6.35069452952546,6.29309171921085,6.21273866262321,6.46465882285939,6.45812205351681,6.02628461038238,6.06458700066525,5.88640747093354
"17417480",5.00957501797207,4.88564548467321,5.0214344482847,4.99284619745848,4.95436721619641,4.9768111013942,5.43593768312414,5.44717435451947,5.6736002476372,5.36480428333993,5.64595457636059,5.93169993435134
"17234963",7.04857740520605,7.09926569453089,7.32765021466893,7.31320202103499,7.42227032581927,7.19195387980959,6.9499484659283,6.60369980007341,6.63949395711771,6.96561775554482,6.6777657749968,6.59900262021325
"17225929",10.2492470973378,10.1107920154958,10.0548619926804,10.0739866586778,9.8468845839376,10.0055773918715,10.2644497032112,10.028229359957,9.98689557712261,9.446030330784,9.61181467763745,9.56195392242494
"17424880",7.65826971632348,7.4396089614907,6.82986015086309,6.88056098253571,7.02969765378063,6.64250498080781,7.19573041386974,6.96376826485364,6.72857841893398,5.36316226971812,6.1010906231847,5.76587374280538
"17380222",5.76802716943697,6.48428080699987,6.0312454630938,6.90362312661319,5.61377650445513,5.80399546866438,6.32968475069223,5.90406601095284,5.3896992498373,5.49070936367903,5.61173899539619,5.46391410499425
"17454082",8.51953407473592,8.64095333812223,8.85724592976293,8.39713757278525,8.27543748145134,8.02001559171111,8.08555354478282,8.47443499885534,8.4224349286931,8.07998379682415,7.57512830784522,7.43092863419916
"17226847",8.05657102826149,7.99290588361705,8.189065596903,7.66314631145182,7.76809301799488,7.69363693516141,8.347555345743,7.99769174049188,7.87119446502467,8.13307148221295,8.54770407407569,8.07653420542768
"17356216",7.16862271417838,7.19367582572432,7.51667904871458,8.30899257095684,7.56550950556458,7.57661814661388,7.86969760665054,7.60519881593782,7.43635879905718,7.71322690938979,7.37915916539778,7.75318844660664
"17531810",10.9869800690403,10.9726786552939,10.6802311126568,10.9474646840524,10.919518887581,10.8986890299342,11.1136061058265,11.2974523278718,11.2447778731834,11.1733316071175,11.4919184164338,11.3650394172001
"17467100",6.56847914637496,6.74126054617233,6.69947149695715,6.45360166522771,6.69483123891837,7.00178665529623,6.8696068560906,6.51487787905407,6.4089875150307,6.94765856325337,6.83696851389792,6.77973974474821
"17482021",6.97956381217961,7.05491647260545,6.80594075618663,7.57522038503301,6.77724932711217,7.00870888952681,7.41884772524917,7.46398966813864,7.43255015956351,7.13829720386991,6.82575615749936,7.02058266825029
"17225179",6.91094605979571,7.15670321754596,7.25853147137488,7.34890049446091,7.38721814049342,7.27644669233062,6.92951946426478,6.94791639880791,7.14524835993713,7.42167154025662,7.31201359763015,7.1972605412996
"17479668",7.79344496034645,7.80058612810644,7.53449217812007,8.09759837168291,7.66902535719206,7.63300192221476,7.60596795496419,7.81676409865943,7.77590092377516,7.98660732219217,8.09165240902275,8.27679060494344
"17335842",8.21772862499045,8.3929204960657,8.19875663975097,7.98569168540085,8.30940199505952,8.10739851220095,7.70326473344172,7.64115216797257,7.68105283688127,7.60950060612489,8.15623529619842,7.88316455550192
"17351027",10.1475626932336,10.045443791752,9.93575092051959,9.15918870865716,9.17189162727709,8.92635565677687,9.59045346776886,9.49532719969579,9.44321202230359,8.66780323344042,9.15582710576294,8.98574395151138
"17268120",8.55661246687313,8.6212099585812,8.53730153862583,8.74079189264692,8.77140231172399,8.72376574079659,8.34921686412301,8.12254493792215,7.7498315663773,8.14284743916139,8.00185265746777,7.70255243821677
"17317056",8.96609072517291,9.08550661542752,8.87680990137101,8.53129700975596,8.59928460795796,8.49409637456852,8.59397278290145,9.04550680341376,8.83277149817328,8.52827620555708,8.63796461446607,8.26655575698412
"17486110",8.10288360100976,7.82091765916464,7.80742754396401,7.89793700084737,8.0104177521891,8.04912063141219,7.71200197440853,7.52029821598053,7.6157295570899,7.99201319542512,8.14858587895308,8.44984323006768
"17251527",9.37535834352327,8.78812242548971,9.45726074864291,10.2251987544101,10.275916610794,10.0929685170305,9.90986586562495,9.78411420075687,9.80684981395081,10.0589235385408,10.0651728921789,9.93352877328895
"17433328",8.19107915298035,6.94460738003275,7.2146800337639,8.98351538402835,8.76797367168553,8.79703070659432,7.38372888043308,6.4382545865733,6.50551327708591,6.54557737992474,6.55852688529861,6.77205917272632
"17492417",6.65003067301801,6.549822146982,6.54431095500154,7.00468506492883,6.69859795018604,6.58769057258764,6.86218333036938,6.92705237738011,7.19529157774556,7.19017666105413,7.08505366756072,7.00432194604418
"17239616",6.47498965932482,6.55219242746628,6.23264324195577,6.54396737512695,6.24894527420914,6.46700589652042,6.25393348570338,6.66177507905025,6.40008117569543,5.89996074375061,6.08759011754785,6.04470773058947
"17538590",5.3076271769952,5.04964337641942,5.06501285899061,5.78073633612126,5.19537171845579,5.37073186884196,5.19532502920068,5.41515139678888,5.57663257598999,5.11504066360758,4.95608133901273,4.95459332928482
"17226676",8.00729083389153,8.18200411499799,8.1726991379809,8.33693423783399,8.10984562274373,8.22450465871113,8.42377857973308,8.5226445590031,8.67680525645203,8.52411140307152,8.48326242504387,8.54445852840369
